GS    1980  229 72459.40  -31.897-178.565 33.0N      5.100                0X    0
GS    1980  229111326.70    6.299 126.881104.0D      6.100                0X    0
GS    1980  229112340.30*   8.442-103.062 33.0N      5.1004.9Z            0X    0
ISC   1980  229112344.67    8.557-102.886 67.5       5.0704.9  1          0X    0
GS    1980  2291829 4.30*  33.189 142.053 23.0       5.0004.1Z            0X    0
ISC   1980  229204047.66   43.272  -0.444  0.0A      5.112                0X    0
GS    1980  3 1 544 4.70   -6.527 147.156106.0       5.200                0X    0
GS    1980  3 1 555 7.40  -55.990 -26.491 33.0N      5.300                0X    0
GS    1980  3 2 23439.70  -17.997-178.508623.0       5.100                0X    0
GS    1980  3 210 328.00*  -9.186 -78.922 33.0N      5.100                0X    0
GS    1980  3 2232039.40   27.043 126.675 33.0       5.200                0X    0
GS    1980  3 2232857.10   26.993 126.621 33.0N      5.5006.3Z  6.10UKPA  0X    0
GS    1980  3 3 03346.40   12.147 144.011 33.0N      5.5005.7Z            0X    0
GS    1980  3 3 84034.10   12.066 143.999 33.0N      5.100                0X    0
ISC   1980  3 31417 1.50   40.370-125.059  5.0A      5.0305.4  5          0X    0
GS    1980  3 31417 4.60B  40.600-125.033  5.0       5.0005.2Z  5.10MLBR  0X    0
ISC   1980  3 3152159.49   43.316 147.895  5.1       5.0354.6  1          0X    0
GS    1980  3 31522 4.50   43.420 147.681 33.0N      5.000                0X    0
GS    1980  3 317 112.90   43.310 147.768 33.0N      5.0004.7Z            0X    0
GS    1980  3 3171925.40   43.122 147.328 33.0N      5.500                0X    0
ISC   1980  3 3224750.98  -21.950 174.357  8.4       5.2135.2  1          0X    0
GS    1980  3 3224753.80  -22.083 174.325 33.0N      5.300                0X    0
GS    1980  3 4 1 454.50  -10.927 165.914 65.0       5.000                0X    0
GS    1980  3 4 62539.70   13.027 -88.366 73.0       5.200                0X    0
GS    1980  3 4 82113.30   46.850 147.262268.0       5.000                0X    0
GS    1980  3 4141731.30   -8.239 116.347 33.0N      5.1004.7Z            0X    0
GS    1980  3 4142837.20   -8.158 116.357 33.0N      5.0005.1Z            0X    0
ISC   1980  3 5225028.97   -9.654  32.477  0.0       5.0274.4  1          0X    0
GS    1980  3 6 05247.00    7.651 -82.717 14.0       5.0004.8Z            0X    0
ISC   1980  3 6 05247.06    7.478 -82.995 11.5       5.0174.9  5          0X    0
GS    1980  3 6 94615.40   -6.092 -71.177 42.0       5.000                0X    0
GS    1980  3 611 451.90   32.936 139.876109.0       5.200                0X    0
ISC   1980  3 611 452.49   32.976 140.082113.8       5.138                0X    0
GS    1980  3 6134612.20  -18.226-177.854576.0       5.200                0X    0
GS    1980  3 62037 2.20  -44.319 -82.084 10.0G      5.500                0X    0
ISC   1980  3 621 018.15   36.122  91.951 26.2D 7    5.0315.0  5          0X    0
GS    1980  3 621 018.40   35.988  91.835 33.0N      5.0005.0Z            0X    0
GS    1980  3 7 65616.00  -21.486-176.334185.0       5.000                0X    0
GS    1980  3 7 825 7.80  -16.689 -72.952 43.0       5.4005.9Z  5.90UKBR  0X    0
ISC   1980  3 7 825 9.34  -16.681 -72.760 52.7       5.4475.9 12          0X    0
ISC   1980  3 7194036.83    9.509 126.254 62.4       5.150                0X    0
ISC   1980  3 8 1 022.74  -14.918-173.497  0.0A      5.4185.7  6          0X    0
GS    1980  3 8 1 026.90  -15.099-173.606 33.0N      5.5005.7Z  5.70UKBR  0X    0
ISC   1980  3 8 11323.75  -15.093-173.327  0.0A      5.1115.8  3          0X    0
GS    1980  3 8 11327.40  -15.478-173.557 33.0N      5.1005.6Z            0X    0
GS    1980  3 8 72822.70   -2.345  92.575 10.0G      5.300                0X    0
