GS    1997 0130095901.80   22.504 101.322 10.0G      5.0        4.7
GS    1997 0130125756.90  -54.084 005.343 10.0G      4.8           
GS    1997 0130143620.70   84.974 005.965 10.0G      4.5           
GS    1997 0130183233.40   10.258 121.675 33.0N      4.8           
GS    1997 0130213152.00   23.820 141.686118.0D      4.6           
GS    1997 0130214246.40   17.679 120.247 53.0D      4.9           
GS    1997 0130234629.70   07.505-036.290 10.0G      4.8        4.4
GS    1997 0131035149.90  -18.656 169.060200.0G      5.0           
GS    1997 0131092557.90   24.962-045.966 10.0G      4.6           
GS    1997 0131095520.00   10.966-084.775155.0D      4.6           
GS    1997 0131103957.80   12.633 142.735137.0*      4.6           
GS    1997 0131180229.40  -05.245 129.941200.0G      4.7           
GS    1997 0131180644.50  -08.595 114.847 76.0       4.8           
GS    1997 0131200216.60   27.946 085.127 22.0D      5.2        4.8
GS    1997 0131231839.60   26.144 140.859524.0D      5.3           
GS    1997 0201012054.40   50.332-176.036 33.0N      4.7        4.2
GS    1997 0201025015.80  -57.351-025.444 33.0N      4.7           
GS    1997 0201065701.50  -08.971 124.152 33.0N      4.7           
GS    1997 0201183437.10  -19.837-173.819 33.0N      5.1        5.3
GS    1997 0201213300.90  -38.196-093.345 10.0G      4.6           
GS    1997 0202041243.40  -06.879 127.559100.0G      4.6           
GS    1997 0202045609.40  -00.007 123.633150.0G      4.9           
GS    1997 0202085848.90  -36.499 177.615150.0G      4.8           
GS    1997 0202152807.90  -30.244-179.878550.0G      4.6           
GS    1997 0202181930.00  -17.818-177.009 33.0N      4.6           
GS    1997 0202192130.90   07.006 126.971 50.0?      4.6           
GS    1997 0202210852.00  -00.574 131.552 33.0N      4.8           
GS    1997 0202233704.00  -06.935 128.088100.0G      4.5           
GS    1997 0203050912.00   80.131 000.548 10.0G      4.7        4.3
GS    1997 0203063737.30  -05.558 147.488200.0G      4.5           
GS    1997 0203075324.20   50.812 155.382158.0D      5.1           
GS    1997 0203132932.50   09.701 126.280 99.0*      4.6           
GS    1997 0203152504.80  -19.754 169.583 33.0N      4.5           
GS    1997 0203170336.20  -19.028-174.337 33.0N      4.8           
GS    1997 0203200432.10  -30.505-177.613100.0G      4.9           
