GS    1977  723 33456.40  -15.300 167.429125.0       5.400                0X    0
GS    1977  723 657 3.70   42.195  83.391 33.0N      5.1005.1Z            0X    0
GS    1977  723 7 659.20*  42.324  83.635 33.0N      5.000                0X    0
GS    1977  723134454.60   54.316-162.414 27.0       5.1004.4Z            0X    0
GS    1977  724 62251.30  -15.339-173.152 33.0N      6.0006.2Z  6.30UKPA  0X    0
GS    1977  724195536.80   19.495 144.717409.0D      5.400                0X    0
GS    1977  725103244.40*  44.259 149.772 33.0N      5.000                0X    0
GS    1977  725145842.80* -35.412  78.481 33.0N      5.100                0X    0
GS    1977  7252241 4.50  -19.157 168.416 30.0       5.100                0X    0
ISC   1977  726102758.72  -16.130-172.101 24.3       5.070                0X    0
GS    1977  726164839.80   -6.332 151.896 34.0       5.200                0X    0
ISC   1977  726165957.75   69.536  90.513  0.0A      5.044                0X    0
GS    1977  727 811 0.50  -20.928-178.802570.0       5.100                0X    0
GS    1977  7271717 5.20   21.648 142.949302.0       5.100                0X    0
GS    1977  727172516.20   17.063 122.498 41.0       5.4004.0Z            0X    0
GS    1977  728 14732.70   -1.149 -14.035 33.0N      5.3005.3Z            0X    0
GS    1977  728 63754.30   -1.866 138.845 53.0       5.100                0X    0
GS    1977  728152218.50   44.244-128.967 15.0G      5.1005.4Z            0X    0
ISC   1977  728161027.00  -24.175-175.374 33.0A      5.150                0X    0
GS    1977  729 914 8.30   38.193  75.174102.0       5.200                0X    0
GS    1977  729111545.30   -8.031 155.538 33.0N      6.4007.2Z  7.20UKPA  0X    0
GS    1977  729155724.80   -7.929 155.761 33.0N      5.000                0X    0
GS    1977  7291651 6.00  -19.468-175.036129.0D      5.100                0X    0
GS    1977  729202712.10  -23.608 179.147550.0       5.100                0X    0
GS    1977  72921 559.50   -2.362  99.984 33.0N      5.300                0X    0
GS    1977  729222341.20   18.646 121.055 40.0       5.2004.5Z            0X    0
GS    1977  730 15658.00   49.777  78.163  0.0G      5.300                0X    0
ISC   1977  730 54547.18  -30.784 -71.569 43.4D18    5.221                0X    0
GS    1977  730 54547.40  -30.684 -71.360 45.0D      5.2005.2Z            0X    0
GS    1977  730 731 7.00*  -3.176 -12.198 33.0N      5.1004.7Z            0X    0
GS    1977  73014 025.80  -10.605 161.487 34.0D      5.000                0X    0
GS    1977  731 24134.20  -19.406 176.017 15.0       5.000                0X    0
GS    1977  731183424.80  -32.708 -71.395 62.0       5.000                0X    0
GS    1977  8 1 1 122.20    4.062 126.937 58.0       5.200                0X    0
GS    1977  8 1 11848.10   12.608 125.251 55.0       5.000                0X    0
GS    1977  8 1 55611.00    6.537 123.769 36.0       5.6004.2Z            0X    0
GS    1977  8 1 9 841.10   -7.507 154.845 27.0       5.200                0X    0
GS    1977  8 1102058.40  -23.278 170.301 24.0       5.200                0X    0
GS    1977  8 1133248.80  -20.494 169.623108.0D      5.500                0X    0
GS    1977  8 1191157.40  -20.043-178.208599.0       5.300                0X    0
GS    1977  8 1235155.30   -6.923 126.583410.0D      5.100                0X    0
ISC   1977  8 2 016 5.05  -17.766-178.741537.0       5.015                0X    0
GS    1977  8 2 210 6.80   17.400 122.812 33.0N      5.100                0X    0
ISC   1977  8 2 210 9.67   17.289 122.698 50.4       5.130                0X    0
ISC   1977  8 2101915.75   -7.842 155.729 51.6       5.040                0X    0
GS    1977  8 21954 0.60   27.368 142.013 33.0N      5.000                0X    0
ISC   1977  8 221 754.46    4.573 125.696188.6       5.150                0X    0
GS    1977  8 2235148.00   -6.798 126.506328.0       5.300                0X    0
ISC   1977  8 310 629.14   10.694 122.371 55.9       5.050                0X    0
GS    1977  8 3142732.20  -31.658 -69.296 48.0       5.1003.9Z            0X    0
ISC   1977  8 31954 5.17   -7.657 106.878 75.0       5.040                0X    0
GS    1977  8 31954 7.20   -7.318 107.169 99.0       5.000                0X    0
GS    1977  8 4 11111.30  -56.013 -27.788112.0       6.100                1B  217
GS    1977  8 4 62535.90* -29.778 -71.803 69.0       5.000                0X    0
GS    1977  8 4132052.50   12.346 -87.294 33.0N      5.4005.0Z  5.20UKBR  0X    0
GS    1977  8 41640 0.10A  37.087-116.007  0.0       5.0005.7Z  5.00MLBR  0X    0
GS    1977  8 5212113.40   -7.922 155.802 45.0       5.0004.6Z            0X    0
GS    1977  8 6 52656.00  -22.220-175.983122.0       5.100                0X    0
GS    1977  8 6112612.20   -7.078 155.832 83.0       5.400                0X    0
ISC   1977  8 6115249.99  -18.912-173.702 44.0A      5.190                0X    0
GS    1977  8 6115250.60* -18.615-174.102 44.0       5.2004.6Z            0X    0
GS    1977  8 7 145 9.30  -12.371 166.295 36.0       5.2005.7Z  5.80UKBR  0X    0
GS    1977  8 7 15456.30  -12.385 166.123 47.0       5.200                0X    0
GS    1977  8 7 7 8 5.60    8.554 -82.751 33.0N      5.2005.7Z  5.60UKBR  0X    0
GS    1977  8 7113443.50    3.573  62.748 33.0N      4.8005.1Z            0X    0
GS    1977  8 7164624.70  -23.015-175.018 33.0N      5.000                0X    0
GS    1977  8 72142 8.60  -17.820 -71.368 64.0       5.000                0X    0
GS    1977  8 7232653.50   52.347-176.318125.0D      5.300                0X    0
ISC   1977  8 8 14254.77   -7.965 109.066103.3       5.015                0X    0
GS    1977  8 8 14255.60   -7.775 109.198113.0       5.200                0X    0
GS    1977  8 8 7 0 6.30    6.930 -77.782 33.0N      5.2004.6Z            0X    0
GS    1977  8 8125845.00  -10.567 161.333 32.0       5.8005.5Z  5.40UKBR  0X    0
GS    1977  8 814 9 1.30* -55.078 145.656 33.0N      5.000                0X    0
ISC   1977  8 814 9 4.00  -54.922 145.823 43.7       5.150                0X    0
ISC   1977  8 815 545.40  -17.928-178.543550.4       5.111                0X    0
GS    1977  8 815 546.50  -17.808-178.687562.0       5.100                0X    0
ISC   1977  8 8215341.48  -21.485-179.068631.5       5.150                0X    0
GS    1977  8 8222051.50  -23.806-179.387436.0       5.200                0X    0
GS    1977  8 9174419.20  -12.598 165.929 39.0       5.000                0X    0
GS    1977  810 7 726.90   -8.172 107.644 52.0       5.700                0X    0
GS    1977  810 93329.20    7.081 123.565 54.0D      5.300                0X    0
GS    1977  810 93558.70   56.636-152.728 33.0N      5.0004.6Z  4.60UKBR  0X    0
GS    1977  8101827 9.60  -20.730-178.454585.0D      5.400      5.70UKBR  0X    0
GS    1977  810215958.80   50.923 110.761  2.0       5.200                0X    0
GS    1977  811 14247.50  -17.564-174.370 57.0       6.300      6.40UKPA  0X    0
ISC   1977  811 753 2.52  -16.877-172.091 69.4       5.080                0X    0
GS    1977  812 0 751.80   -6.533 155.011 58.0       5.900      5.40UKBR  0X    0
GS    1977  812214537.30   -9.244 148.280 33.0N      5.5004.6Z            0X    0
GS    1977  81222 825.00*  -7.377 128.999198.0       5.100                0X    0
GS    1977  813103637.30*  26.844 130.527 33.0N      5.100                0X    0
ISC   1977  8131933 9.81   43.129 145.583 62.4       5.047                0X    0
GS    1977  814 0 322.00   28.533  98.004 33.0N      5.100                0X    0
ISC   1977  814 6 343.25   -2.615 139.000 48.0A      5.230                0X    0
GS    1977  814 6 344.60*  -2.819 138.784 48.0       5.200                0X    0
ISC   1977  8141058 9.90  -19.531 -71.636 33.0A      5.013                0X    0
GS    1977  814105810.90  -19.389 -71.776 33.0N      5.100                0X    0
GS    1977  81419 344.20  -22.752 -12.752 33.0N      4.9005.7Z            0X    0
GS    1977  81419 420.30  -22.745 -12.703 33.0N      5.6005.1Z            0X    0
GS    1977  814213851.50   -7.763 107.567 33.0N      5.7005.7Z            0X    0
GS    1977  815 54112.10  -23.325-175.382 33.0N      5.3005.1Z            0X    0
GS    1977  8151641 5.00   -2.995 101.711 88.0       5.200                0X    0
GS    1977  81519 224.70*  11.049 126.128 33.0N      5.100                0X    0
GS    1977  815202344.10    2.853 -84.285 23.0D      5.200                0X    0
GS    1977  815211032.50   38.849  16.978 54.0       5.000                0X    0
GS    1977  816 61516.70  -19.280 167.655 12.0       5.5004.9Z            0X    0
ISC   1977  816 7 3 0.94  -19.146 167.660 32.0       5.260                0X    0
GS    1977  816 7 3 1.30* -18.968 167.580 33.0N      5.100                0X    0
GS    1977  817 3 729.20  -17.868-172.497 15.0       5.1004.9Z            0X    0
GS    1977  817 4 240.80  -12.654 166.203 53.0       5.300                0X    0
GS    1977  817 42657.70   49.814  78.151  0.0G      5.000                0X    0
GS    1977  817 72638.00* -27.468-177.183 56.0       5.000                0X    0
ISC   1977  817104140.26  -40.948  42.700 30.9D 9    5.040                0X    0
GS    1977  817104141.40* -40.867  42.854 33.0N      5.100                0X    0
GS    1977  817164831.30   51.867-175.342 57.0       5.400                0X    0
GS    1977  817231744.20*   8.588 127.422 33.0N      5.200                0X    0
ISC   1977  817231744.88    8.619 127.134 33.0A      5.150                0X    0
GS    1977  818 92740.00   35.225  23.395 42.0       5.2005.3Z  5.40MLAT  0X    0
GS    1977  818115941.20   46.632 153.706 33.0N      5.7005.0Z  5.00UKBR  0X    0
ISC   1977  818115942.09   46.756 153.627 36.1D13    5.860                0X    0
GS    1977  818125651.90   50.912 174.668 33.0D      5.300                0X    0
GS    1977  818174659.50   17.369 122.684 33.0N      5.000                0X    0
GS    1977  819 32628.80* -22.003 -68.138138.0       5.100                0X    0
GS    1977  819 5 841.60  -11.145 118.388 33.0N      6.1005.4Z            0X    0
GS    1977  819 6 855.20  -11.085 118.464 33.0N      7.0007.9Z  8.00UKPA  1B  218
ISC   1977  819 64330.11  -10.944 118.396 39.1       5.960                0X    0
GS    1977  819 64330.60* -10.566 118.386 33.0N      6.100                0X    0
ISC   1977  819 7 455.20  -10.936 119.548 86.1       5.150                0X    0
ISC   1977  819 71055.07  -10.880 119.141 42.3       5.370                0X    0
ISC   1977  819 71414.86  -10.950 118.984  0.0A      5.350                0X    0
GS    1977  819 73558.90  -11.052 119.064 33.0N      5.000                0X    0
GS    1977  819 738 5.40  -10.192 117.412 33.0N      5.500                0X    0
ISC   1977  819 8 545.57  -10.259 119.844  0.0A      5.140                0X    0
GS    1977  819 857 9.50* -10.748 119.688 33.0N      5.100                0X    0
GS    1977  819102747.20  -10.671 119.044 33.0N      5.200                0X    0
ISC   1977  819102749.29  -10.848 119.011 49.5       5.060                0X    0
GS    1977  819105034.70  -10.844 119.232 33.0N      5.400                0X    0
GS    1977  81911 852.90  -10.954 119.099 33.0N      5.100                0X    0
GS    1977  819113327.80  -11.018 118.728 33.0N      5.600                0X    0
ISC   1977  8191143 6.54  -11.044 118.733 77.6       5.030                0X    0
GS    1977  819122111.30  -11.458 117.721 33.0N      5.000                0X    0
ISC   1977  819132336.54  -10.937 119.135 33.0A      5.618                0X    0
GS    1977  819132337.00  -10.803 119.174 33.0N      5.8005.7Z            0X    0
GS    1977  819133211.90  -10.658 119.328 33.0N      5.200                0X    0
ISC   1977  819133212.97  -10.947 119.040 39.4D 6    5.170                0X    0
GS    1977  819142238.30  -10.749 119.294 33.0N      5.400                0X    0
GS    1977  8191454 0.80  -10.866 119.174 33.0N      5.000                0X    0
GS    1977  819151212.50  -11.042 119.319 33.0N      5.100                0X    0
ISC   1977  8191528 4.73  -11.466 118.094 22.7       5.330                0X    0
GS    1977  8191528 5.60  -11.347 118.262 33.0N      5.300                0X    0
GS    1977  819155124.00* -10.945 119.091 33.0N      5.300                0X    0
GS    1977  81916 444.70  -10.942 119.093 33.0N      5.100                0X    0
GS    1977  819162231.00  -10.908 119.104 33.0N      5.000                0X    0
ISC   1977  819174045.41  -11.484 117.959 33.0A      5.211                0X    0
GS    1977  819174045.50  -11.352 118.014 33.0N      5.300                0X    0
GS    1977  8191755 0.10A  37.111-116.055  0.0       5.600      5.50MLBR  0X    0
GS    1977  819193859.70  -10.803 119.142 33.0N      5.8005.4Z            0X    0
GS    1977  819202018.60  -10.926 119.148 33.0N      5.8005.2Z            0X    0
GS    1977  819205116.60  -11.243 118.875 33.0N      5.300                0X    0
GS    1977  8192135 3.30  -10.885 119.229 33.0N      5.8005.1Z            0X    0
GS    1977  820 24611.80   16.612 -86.852 14.0D      5.3005.7Z            0X    0
GS    1977  820 35154.70   16.700 -86.606 36.0D      5.6005.9Z  6.10UKPA  0X    0
GS    1977  820 35841.10  -10.913 119.053 33.0N      5.800                0X    0
ISC   1977  820 42029.92  -11.275 118.222 33.0A      5.515                0X    0
GS    1977  820 42030.70  -11.099 118.240 33.0N      5.6006.0Z            0X    0
GS    1977  820 712 3.10  -11.016 119.074 33.0N      5.000                0X    0
GS    1977  820 92150.30  -11.108 119.127 33.0N      5.7005.8Z  6.00UKPA  0X    0
GS    1977  820111724.00  -11.108 119.174 33.0N      5.100                0X    0
GS    1977  820122211.10  -12.422 167.123242.0D      5.100                0X    0
ISC   1977  8201236 5.73  -11.148 119.229 33.0A      5.240                0X    0
GS    1977  820182423.70  -28.824 -67.388134.0D      5.100                0X    0
GS    1977  820185355.50   -8.616 -74.395155.0D      5.100                0X    0
GS    1977  820191632.70  -11.039 119.135 33.0N      6.0006.1Z  6.50UKPA  1B  219
ISC   1977  820194358.48  -10.857 119.151 23.9       5.440                0X    0
GS    1977  8201944 0.40  -10.686 119.135 33.0N      5.200                0X    0
GS    1977  820215958.70   64.223  99.577  0.0G      5.000                0X    0
GS    1977  821 14945.30  -11.045 119.214 33.0N      5.100                0X    0
GS    1977  821 21225.50  -11.156 119.005 33.0N      5.4005.0Z            0X    0
GS    1977  821 22131.90  -10.947 119.067 33.0N      5.400                0X    0
ISC   1977  821 22132.38  -11.191 119.047 28.7       5.390                0X    0
GS    1977  821 44432.30  -14.773-173.474 33.0N      4.9005.1Z            0X    0
ISC   1977  821 51931.53   35.292 141.296 20.7       5.553                0X    0
GS    1977  821 51934.20   35.241 141.115 42.0       5.5005.2Z            0X    0
GS    1977  821 629 9.50  -11.268 118.939 33.0N      5.000                0X    0
GS    1977  821 65033.10  -11.156 118.828 33.0N      5.400                0X    0
GS    1977  821 75137.00  -11.107 119.336 33.0N      5.200                0X    0
ISC   1977  821 75137.39  -11.296 119.184 33.0A      5.170                0X    0
GS    1977  821 91643.80  -11.297 119.471 33.0N      5.100                0X    0
GS    1977  821 92935.20  -11.278 119.331 33.0N      5.300                0X    0
GS    1977  821103956.00  -10.969 119.162 33.0N      5.200                0X    0
ISC   1977  821103956.77  -11.100 119.046 33.0A      5.190                0X    0
GS    1977  821122844.20  -11.585 117.858 33.0N      5.100                0X    0
ISC   1977  821133631.82  -54.836-135.670 33.0A      5.250                0X    0
GS    1977  821153648.50  -11.186 119.144 33.0N      5.700                0X    0
ISC   1977  8211935 2.55  -30.237-177.745 33.5       5.715                0X    0
GS    1977  8211935 5.60  -29.974-177.909 59.0D      5.700                0X    0
GS    1977  821202941.50  -10.858 119.221 33.0N      5.6005.4Z            0X    0
ISC   1977  821203746.03  -10.893 119.131 33.0A      5.311                0X    0
GS    1977  821203746.30  -10.734 119.142 33.0N      5.500                0X    0
GS    1977  822 71053.70  -11.014 119.175 33.0N      5.100                0X    0
GS    1977  822174419.20  -11.324 116.320 33.0N      5.200                0X    0
GS    1977  8222151 0.40  -55.902 -27.907120.0       5.300                0X    0
GS    1977  823 31251.90  -21.317 -68.226 99.0       5.200                0X    0
ISC   1977  823 31253.73  -21.411 -68.339117.9       5.121                0X    0
GS    1977  823 6 4 9.90    8.974 126.177 82.0       5.300                0X    0
GS    1977  823 8 712.90  -25.602-176.201 49.0       5.4004.9Z            0X    0
ISC   1977  823 8 712.98  -25.796-176.114 53.7       5.414                0X    0
ISC   1977  823102411.83  -11.523 117.616 33.0A      5.518                0X    0
GS    1977  823102412.10  -11.394 117.664 33.0N      5.7004.9Z            0X    0
GS    1977  823123655.20   40.228 143.340 17.0       5.000                0X    0
GS    1977  823154259.60* -10.984 119.455 33.0N      5.400                0X    0
ISC   1977  8231543 1.42  -10.874 119.341 33.0A      5.150                0X    0
GS    1977  8232235 9.60* -12.710 165.809 46.0       5.000                0X    0
ISC   1977  82323 612.99  -11.534 118.209 33.0A      5.490                0X    0
GS    1977  82323 613.50  -11.334 118.224 33.0N      5.400                0X    0
GS    1977  824 2 819.50  -10.196 117.960 33.0N      5.400                0X    0
GS    1977  824 34447.80   27.020 130.017 33.0N      5.200                0X    0
ISC   1977  824 942 0.60  -11.427 118.090 33.0A      5.530                0X    0
GS    1977  824 942 1.20  -11.298 118.137 33.0N      5.600                0X    0
GS    1977  82419 014.80  -10.112 118.107 33.0N      5.000                0X    0
ISC   1977  82419 016.22  -10.244 117.923 45.4       5.060                0X    0
GS    1977  82419 112.80*  -6.750 131.647 33.0N      5.100                0X    0
GS    1977  824221740.50  -11.128 118.095 33.0N      5.200                0X    0
GS    1977  8242331 7.10*  -6.448 129.951 33.0N      5.100                0X    0
ISC   1977  824233118.47   -6.494 130.167135.8       5.040                0X    0
GS    1977  825 12435.40   -6.207 149.927 53.0       5.1004.1Z            0X    0
GS    1977  825 62048.00  -11.243 118.649 33.0N      5.0004.4Z            0X    0
GS    1977  825 73533.70  -14.953-177.335 33.0N      5.1005.2Z            0X    0
ISC   1977  825 73535.79  -15.057-177.151 50.5       5.115                0X    0
GS    1977  82518 510.80  -10.743 119.268 33.0N      6.1006.0Z  6.00UKPA  0X    0
ISC   1977  82518 511.90  -10.884 119.260 51.4D21    6.034                0X    0
GS    1977  82518 910.10* -10.443 119.072 33.0N      6.100                0X    0
ISC   1977  82518 911.83  -10.875 119.506 71.2       5.670                0X    0
GS    1977  82519 816.70  -10.890 119.215 33.0N      5.400                0X    0
ISC   1977  825214011.31  -10.988 119.281 33.0A      5.450                0X    0
GS    1977  825214012.20  -10.808 119.284 33.0N      5.4005.5Z            0X    0
ISC   1977  825231158.01  -10.247 118.413 33.0A      5.315                0X    0
GS    1977  825231159.00  -10.057 118.355 33.0N      5.500                0X    0
GS    1977  825233957.90  -15.065 166.895 35.0       5.100                0X    0
ISC   1977  825234950.68  -30.794-178.104 62.7       5.340                0X    0
GS    1977  825234950.70  -30.542-178.175 60.0D      5.300                0X    0
GS    1977  826 14140.90  -11.433 117.869 33.0N      5.300                0X    0
ISC   1977  826 41019.53  -55.933 -27.667 33.0A      5.430                0X    0
ISC   1977  826 82636.52  -10.921 119.300 33.0A      5.521                0X    0
GS    1977  826 82637.50  -10.667 119.301 33.0N      5.6005.7Z            0X    0
GS    1977  82614 617.80  -20.459 169.794164.0       5.000                0X    0
GS    1977  826181310.50* -29.434 -72.110 14.0       5.100                0X    0
ISC   1977  826181314.61  -29.430 -71.755 38.0A      5.040                0X    0
GS    1977  8261950 1.40  -59.426 -20.508 33.0N      6.3007.1Z  7.00UKPA  0X    0
GS    1977  826225444.10    0.152 123.067140.0       5.600                0X    0
ISC   1977  826225451.46    0.079 123.217213.1       5.322                0X    0
GS    1977  827 25429.30  -27.562 -71.011 33.0N      5.000                0X    0
GS    1977  827 71222.50   -8.063 125.300 25.0D      6.4006.8Z  6.60UKPA  0X    0
GS    1977  827 73527.10   -8.277 125.047 33.0N      5.500                0X    0
GS    1977  827 75216.80   -8.061 125.366 33.0N      5.100                0X    0
GS    1977  827 75836.20*  -8.095 125.675 33.0N      5.000                0X    0
GS    1977  827 91612.80*  -8.020 125.277 33.0N      5.000                0X    0
GS    1977  827101223.80   -8.208 125.155 33.0N      5.2005.3Z            0X    0
GS    1977  827104232.20   -8.289 125.100 33.0N      5.5005.2Z            0X    0
GS    1977  827124831.70   -7.988 125.420 33.0N      5.100                0X    0
ISC   1977  827124834.50   -8.169 125.422 64.4       5.190                0X    0
GS    1977  827132144.70   -8.196 125.235 33.0N      5.1004.5Z            0X    0
ISC   1977  827132145.22   -8.335 125.282 32.3       5.030                0X    0
GS    1977  82714 343.00   -4.323 139.491 46.0       5.400                0X    0
ISC   1977  8271727 8.89  -11.261 118.341 33.0A      5.140                0X    0
GS    1977  8271727 9.30  -11.122 118.259 33.0N      5.300                0X    0
GS    1977  828 74019.50*  -6.847 112.236222.0       5.100                0X    0
GS    1977  828 94514.50   38.210   8.209 10.0G      5.1005.0Z  5.20MLRM  0X    0
GS    1977  828 95427.00   -1.107 120.194 58.0       5.1004.3Z            0X    0
GS    1977  828141130.30  -29.062-177.148 44.0D      5.5005.5Z  6.00UKBR  0X    0
GS    1977  8282010 5.00   -1.081 146.230 33.0N      5.2005.5Z  5.50UKBR  0X    0
ISC   1977  828223114.36  -56.442-140.948 33.0A      5.030                0X    0
GS    1977  829 63958.60  -11.167 119.040 33.0N      5.1004.4Z            0X    0
GS    1977  829 71149.00   -1.176 146.405 33.0N      5.0004.4Z            0X    0
ISC   1977  829 95253.05  -10.445 118.192 33.0A      5.070                0X    0
GS    1977  829123239.60  -59.503 -21.297 33.0N      5.2005.4Z            0X    0
GS    1977  829142340.50   17.441 119.869 12.0       6.0006.2Z  6.30UKBR  0X    0
GS    1977  8291636 2.80  -31.892 -69.173123.0D      5.400                0X    0
GS    1977  829205959.20   51.563-173.968 25.0       5.4005.1Z  5.20UKBR  0X    0
GS    1977  830 65039.90   63.161-151.109130.0D      5.000                0X    0
GS    1977  830125856.00*  -9.913 117.717 33.0N      5.000                0X    0
GS    1977  830143331.20*  33.496 141.207 33.0N      5.600                0X    0
GS    1977  830144020.00* -30.604-177.681 33.0N      5.200                0X    0
ISC   1977  830151227.52   51.532-173.912 27.7       5.454                0X    0
GS    1977  830151227.60   51.382-173.785 33.0       5.4005.0Z            0X    0
GS    1977  8301829 1.40  -11.150 119.435 33.0N      5.0004.3Z            0X    0
ISC   1977  830194144.20  -23.240-174.692 33.0A      5.060                0X    0
GS    1977  830211053.50  -10.976 119.123 33.0N      5.5004.5Z            0X    0
GS    1977  831 042 5.40    7.335 -76.298 33.0N      5.7006.4Z            0X    0
GS    1977  831 35624.10    7.367 -75.957 75.0       5.200                0X    0
ISC   1977  831 85827.31   51.509-173.867 43.5D17    5.023                0X    0
GS    1977  83110 343.20   -3.841 103.202205.0       5.000                0X    0
GS    1977  831173722.30   -6.832 143.621  2.0       5.1004.6Z            0X    0
ISC   1977  83123 331.64  -29.095-176.459 13.6       5.170                0X    0
GS    1977  83123 339.50  -29.072-176.798 69.0       5.100                0X    0
GS    1977  9 1 25957.50   73.376  54.581  0.0G      5.700                3A  804
GS    1977  9 1112542.10  -11.233 117.933 33.0N      5.300                0X    0
GS    1977  9 1131343.50  -11.739 117.467 33.0N      5.600                0X    0
GS    1977  9 1135112.00  -11.200 118.858 33.0N      5.200                0X    0
GS    1977  9 1142212.90   18.333 145.490218.0       5.200                0X    0
GS    1977  9 11737 6.80    7.443 -76.258 28.0       5.3004.9Z            0X    0
GS    1977  9 12046 6.80  -32.526-179.622 38.0       5.1004.9Z            0X    0
ISC   1977  9 12046 8.73  -32.380-179.596 46.5       5.140                0X    0
ISC   1977  9 123 823.93  -32.346-179.528 33.0A      5.140                0X    0
GS    1977  9 123 825.40  -32.224-179.648 53.0       5.100                0X    0
GS    1977  9 2 54145.60   26.408 126.408 97.0       5.600                0X    0
GS    1977  9 2 820 3.30  -11.093 118.912 33.0N      5.200                0X    0
GS    1977  9 2103628.30  -11.040 119.149 33.0N      6.0005.9Z  6.10UKPA  0X    0
ISC   1977  9 2134341.39  -10.925 119.459 51.3       5.430                0X    0
GS    1977  9 216 534.50*  -6.925 156.012109.0       5.100                0X    0
GS    1977  9 3115618.40  -15.288-173.239 18.0       5.4005.1Z  5.20UKBR  0X    0
ISC   1977  9 3115623.09  -15.390-173.071 54.8       5.315                0X    0
ISC   1977  9 31333 6.95  -10.001 117.964 33.0A      5.040                0X    0
GS    1977  9 320 634.00  -11.305 119.520 33.0N      5.000                0X    0
GS    1977  9 32233 7.00   12.540 -87.532 79.0       5.300                0X    0
ISC   1977  9 4 33636.49   -5.025 153.602 81.9       5.270                0X    0
GS    1977  9 4 344 0.40  -11.255 119.468 33.0N      5.300                0X    0
GS    1977  9 4 84839.20  -13.682 166.706 33.0N      6.0006.5Z  6.20UKPA  0X    0
GS    1977  9 4154057.30   51.207 178.388 34.0       5.6006.4Z  6.10UKPA  1A   11
GS    1977  9 4155340.80   51.021 178.562 33.0N      5.000                1A   12
GS    1977  9 4163948.50   33.306 140.661 17.0       5.600                0X    0
ISC   1977  9 4163949.35   33.385 140.828 21.6       5.539                0X    0
GS    1977  9 4164425.20   50.848 178.426 33.0N      5.300                0X    0
GS    1977  9 4164844.70   51.075 178.285 37.0       5.100                0X    0
GS    1977  9 4171030.60   51.096 178.265 31.0       5.5006.4Z  6.20UKPA  0X    0
ISC   1977  9 4171614.73   51.097 178.233 33.0A      5.480                0X    0
GS    1977  9 4171615.50   51.261 178.402 33.0N      5.500                0X    0
GS    1977  9 4172442.80   51.144 177.954  8.0       5.8006.6Z  6.40UKPA  0X    0
ISC   1977  9 4172446.60   51.311 177.910 23.9D18    5.885                0X    0
GS    1977  9 4173824.80   51.220 177.782 45.0       5.300                0X    0
ISC   1977  9 4174117.65   52.601 178.360  0.0A      5.140                0X    0
GS    1977  9 4182549.80   51.198 177.786 41.0       5.300                0X    0
GS    1977  9 4183823.60   51.156 178.252 35.0       5.000                0X    0
GS    1977  9 41923 0.50   51.163 177.653 35.0       5.0004.7Z            0X    0
GS    1977  9 4232044.90   51.179 178.249 41.0       5.5005.3Z  5.50UKBR  4A 1608
GS    1977  9 5 05810.90   51.034 177.805 26.0       5.0004.1Z            0X    0
ISC   1977  9 5 24931.15  -11.173 119.441 29.8D 3    5.230                3A  805
GS    1977  9 5 3 257.80   50.092  78.961  0.0G      5.900                3A  806
GS    1977  9 5 92310.70  -59.431 -19.932 33.0N      5.200                0X    0
GS    1977  9 510 520.30    3.125 128.009 62.0       5.500                0X    0
ISC   1977  9 510 521.24    3.216 128.114 74.7       5.460                0X    0
GS    1977  9 5111659.70  -11.127 118.256 33.0N      5.7004.9Z            0X    0
GS    1977  9 51513 5.60   -3.916 103.706162.0       5.200                0X    0
GS    1977  9 6 43327.90  -10.351 161.050 61.0       5.500      5.30UKBR  0X    0
GS    1977  9 6 5 039.20    1.589 126.447 64.0       5.500                0X    0
GS    1977  9 6 85229.90   -6.074 143.085 33.0N      5.4005.6Z            0X    0
GS    1977  9 6171258.90  -11.154 119.611 33.0N      5.300                0X    0
GS    1977  9 6181210.20  -11.208 119.433 33.0N      5.000                0X    0
GS    1977  9 6215921.20   -9.571 118.218 33.0N      5.200                0X    0
ISC   1977  9 6215923.91   -9.660 118.097 59.1       5.140                0X    0
GS    1977  9 623 124.30  -21.762-179.068593.0       5.100                0X    0
GS    1977  9 7 04331.70   -3.231 142.314 19.0       5.2004.6Z            0X    0
GS    1977  9 7 11923.50  -11.102 119.508 33.0N      5.5004.9Z            0X    0
GS    1977  9 7 24426.00  -10.070 115.516 33.0N      5.100                0X    0
GS    1977  9 7 31045.40*  41.995-126.649 15.0G      5.200                0X    0
GS    1977  9 7 453 0.50   -1.600 127.504 59.0       5.6004.9Z            0X    0
GS    1977  9 7 53840.80   -2.556 121.932 61.0       5.000                0X    0
GS    1977  9 7113911.60* -11.298 116.863 33.0N      5.100                0X    0
GS    1977  9 7171044.10   -3.706 151.300 14.0       5.0004.8Z            0X    0
GS    1977  9 8 3 015.20  -20.764-177.860505.0       5.100                0X    0
GS    1977  9 8111916.60  -33.907  77.498 33.0N      5.100                0X    0
GS    1977  9 8231834.50  -11.009 119.792 33.0N      5.200                0X    0
GS    1977  9 9 53428.20  -11.223 119.356 33.0N      5.500                0X    0
GS    1977  9 921 512.50   36.535  71.259 97.0       5.100                0X    0
GS    1977  910 120 8.40  -22.114-179.493587.0       5.100                0X    0
ISC   1977  910 120 9.22  -21.956-179.498600.3       5.019                0X    0
GS    1977  910 439 5.60  -14.230 -75.992 58.0       5.000                0X    0
GS    1977  910 63141.80   34.933  23.015 33.0N      4.6005.1Z  5.10MLAT  0X    0
GS    1977  910102111.50   13.947 -91.681 78.0       5.600                0X    0
