PDE   2001 0713194819.24   28.75  -43.44  10         5.70 MwHRV   ...G .......
PDE   2001 0717150615.24   46.74   11.20  10         5.60 MLCLL   .C.G ......S
PDE   2001 0719131026.13  -17.40  167.69  33         5.50 MwHRV   ...G .......
PDE   2001 0719180040.38   57.20 -151.04  33         5.90 mb GS   3FFG .......
PDE   2001 0719201215.59  -16.97 -174.68 226         5.90 MwHRV   ...G .......
PDE   2001 0720094554.66    6.13  126.82  90         5.50 mb GS   ...G .......
PDE   2001 0722181509.01   -5.15  132.34  33         6.00 MwGS    ...G .......
PDE   2001 0723010227.99  -22.59 -179.68 595         5.60 MwHRV   ...G .......
PDE   2001 0724045305.77   -3.42  134.68  33         5.80 MwHRV   ...G .......
PDE   2001 0724050009.09  -19.45  -69.25  33         6.40 MwGS    7CFG .......
PDE   2001 0724174241.50  -32.85  -71.58  33         5.50 mb GS   .C.G .......
PDE   2001 0725160252.03   33.17   95.60  33         5.50 MwHRV   .F.G .......
PDE   2001 0725215636.98    0.04  122.97 156         5.60 MwHRV   ...G .......
PDE   2001 0726002136.92   39.06   24.24  10         6.60 Ms GS   .DFG .......
PDE   2001 0728073243.01   59.03 -155.12 131         6.80 MwGS    4FFG .......
PDE   2001 0730043443.47   -4.08 -103.92  10         5.60 MwHRV   ...G .......
PDE   2001 0731065740.83  -17.69 -178.83 564         5.50 MwGS    ...G .......
PDE   2001 0731094314.50   -5.28  103.34  33         5.70 MwHRV   4F.G .......
PDE   2001 0731122404.45   51.16  179.38  33         5.80 MwHRV   ...G .......
PDE   2001 0731150804.04  -15.16 -174.72  33         5.70 MwHRV   ...G .......
PDE   2001 0731151118.30    1.56  126.40  33         5.80 mb GS   ...G .......
PDE   2001 0731164130.93    8.02  117.47  33         5.50 MwHRV   ...G .......
PDE   2001 0802234106.17   56.26  163.79  14         6.30 MwGS    4FFG .......
PDE   2001 0804014453.70    2.81  127.00  33         5.90 MwGS    ...G .......
PDE   2001 0805051616.89   12.22   93.35  96         5.90 MwGS    ...G .......
PDE   2001 0805115806.46  -10.81  164.95  33         5.70 MwHRV   ...G .......
PDE   2001 0806035259.51  -55.54 -123.42  10         6.70 MwHRV   ...G .......
PDE   2001 0806035609.62  -55.57 -123.39  10         5.60 mb GS   .... .......
PDE   2001 0807032235.89   -8.61  113.83  90         5.60 MwGS    4F.G .......
PDE   2001 0808130803.69  -10.87  165.40  33         5.60 MwHRV   ...G .......
PDE   2001 0809020659.93  -14.26  -72.68  33         5.80 MwGS    .C.G .......
PDE   2001 0809030902.35  -30.66 -178.07  51         5.60 MwHRV   .F.G .......
PDE   2001 0809033344.98  -18.17  -69.43 112         5.60 MwHRV   5F.G .......
PDE   2001 0809132017.48   -7.35  120.72  33         5.50 mb GS   ...G .......
PDE   2001 0809185749.72   -5.51  149.60 145         5.50 MwGS    ...G .......
PDE   2001 0810054340      14.02  -91.88  33         5.50 MwHRV   ...G .......
PDE   2001 0810162435.14  -14.70  167.11  82         5.70 MwGS    ...G .......
PDE   2001 0811064428.58  -17.90  -71.21  37         5.60 mb GS   4F.G .......
PDE   2001 0812032651.10   -5.97  130.07  33         5.50 MwHRV   ...G .......
PDE   2001 0812120609.12    6.32   94.77  33         5.50 MwHRV   ...G .......
PDE   2001 0812155351.60   11.50  -86.71  29         5.60 MwHRV   ...G .......
PDE   2001 0813082104.20  -13.62  166.28  33         5.70 MwHRV   ...G .......
PDE   2001 0813201123.40   41.05  142.31  38         6.40 MwGS    5FFG .......
PDE   2001 0815150819.97  -22.66  179.32 586         5.60 MwHRV   ...G .......
PDE   2001 0816185018.96  -36.71   78.67  10         5.50 MwHRV   ...G .......
PDE   2001 0817222549.01   25.75  126.19  33         5.90 MwGS    4FFG .......
PDE   2001 0820041237.47   25.65  126.21  33         5.50 mb GS   4F.G .......
PDE   2001 0821065206.25  -36.81 -179.57  33         7.10 Ms GS   .FFG .......
PDE   2001 0823214503.16   -3.37  146.31  10         6.20 Ms GS   ...G .......
PDE   2001 0823235645.56   -3.14  146.72  10         5.50 MwHRV   ...G .......
PDE   2001 0824213400.72  -36.81  179.95  36         5.80 MwHRV   ...G .......
PDE   2001 0825020202.50    7.63  -82.77  24         6.10 MwGS    ..FG .......
PDE   2001 0826141108.25   14.19   51.79  10         5.70 MwHRV   ...G .......
PDE   2001 0827011647.45    1.09  126.36  33         6.10 MwHRV   4F.G .......
PDE   2001 0828065609.18  -21.72  -70.11  65         5.90 MwGS    5FFG ......S
PDE   2001 0828093801.13  -41.49  -90.73  10         5.60 MwHRV   ...G .......
PDE   2001 0829224724.04  -47.43  100.02  10         5.60 MwHRV   ...G .......
PDE   2001 0830081227.24  -22.93  169.79  10         5.80 MwGS    ...G .......
PDE   2001 0901130811.61   47.33  142.55  10         5.50 mb GS   7F.G .......
PDE   2001 0901235422.01   -5.39  151.20  59         5.50 mb GS   ...G .......
PDE   2001 0902022554.09    0.89   82.50  10         6.10 MwGS    .F.G .......
PDE   2001 0902100651.50  -54.36 -137.02  10         6.30 Ms GS   ...G .......
PDE   2001 0902111350.81  -54.37 -136.62  10         5.90 MwHRV   ...G .......
PDE   2001 0902165801.11   38.80   72.15  33         5.50 MwHRV   ...G .......
PDE   2001 0903211045.70  -16.28  178.16  10         5.80 MwGS    ...G .......
PDE   2001 0905045343.37  -16.24  178.00  10         5.90 MwGS    ...G .......
