PDE   2000 0903110131.08   43.02  146.77  52         5.50
PDE   2000 0908013441.47  -39.84   41.76  10         5.80
PDE   2000 0908224125.33    7.18  122.09  32         5.50
PDE   2000 0909060153.40    6.42   95.46 229         5.70
PDE   2000 0909100033.60  -22.76 -175.35  33         5.60
PDE   2000 0909121810.29  -35.88 -103.06  10         5.90
PDE   2000 0910031615.99   13.69  120.17  65         5.50
PDE   2000 0910085445.96   24.01  121.53  34         5.80
PDE   2000 0910171155.47   -1.18  129.35  33         5.50
PDE   2000 0910190615.63   -1.11  129.33  33         6.10
PDE   2000 0910194524.56   -5.62  130.61  62         5.50
PDE   2000 0910213743.15   -1.92  -12.96  10         5.50
PDE   2000 0911171753.40  -15.88 -173.69 115         6.30
PDE   2000 0912002758.62   35.39   99.34  10         6.30
PDE   2000 0912162724.58   -5.43  101.82  33         6.10
PDE   2000 0914145957.67  -15.74  179.80  33         6.80
PDE   2000 0914173328.67  -22.47 -176.33 109         5.50
PDE   2000 0916110320.18    0.25  122.07 211         5.50
PDE   2000 0916172624.23  -30.26 -178.14  62         5.70
PDE   2000 0917092956.96   -5.36  146.76 228         5.90
PDE   2000 0920053023.44   46.38  153.15  33         5.50
PDE   2000 0920083716.30   -1.88  -80.46  33         5.50
PDE   2000 0921174551.47  -56.51 -141.83  10         5.60
PDE   2000 0922132131.46  -29.85 -178.38 156         5.50
PDE   2000 0922182203.15   -4.96  102.10  33         6.70
PDE   2000 0923021332.45    4.37  -32.59  10         5.50
PDE   2000 0923021743.98    4.28  -32.61  10         5.70
PDE   2000 0923084208.21  -11.67  166.40 125         5.50
PDE   2000 0925040039.67  -46.81   37.59  10         5.90
PDE   2000 0926061752.41  -17.18 -173.93  56         6.40
PDE   2000 0926164933.41    1.12  127.44 142         5.90
PDE   2000 0928232343.35   -0.22  -80.58  22         6.40
PDE   2000 0929224811.79   12.07  122.38  33         5.60
PDE   2000 1001190328.17   -4.05  127.33  33         5.80
PDE   2000 1002022531.31   -7.98   30.71  34         6.70
PDE   2000 1002072942.74   29.44  129.39  33         5.80
PDE   2000 1002074410.54   29.52  129.40  33         5.70
PDE   2000 1003041330.49   40.28  143.12  33         6.30
PDE   2000 1004035912.08  -55.43 -128.08  10         5.80
PDE   2000 1004143744.15   11.12  -62.56 110         6.20
PDE   2000 1004165844.31  -15.42  166.91  23         7.00
PDE   2000 1004204827.94  -15.64  166.99  33         5.80
PDE   2000 1005133911.67   31.73  -40.96  10         6.30
PDE   2000 1005200614.02    6.85  126.82  87         6.10
PDE   2000 1006043019.15   35.46  133.13  10         7.40
PDE   2000 1007115740.94   -9.97  119.38  33         5.90
PDE   2000 1008033632.30    9.85  125.56  10         5.70
PDE   2000 1009023000.57   10.00   92.95  33         5.90
PDE   2000 1010052309.88   -6.28  154.63 100         5.60
PDE   2000 1011041335.51  -20.65 -177.99 488         5.80
PDE   2000 1011043432.15   -1.58  123.31  33         5.60
PDE   2000 1011094209.27   23.87   94.86 116         5.60
PDE   2000 1012232551.79   12.45  124.97  28         5.50
PDE   2000 1014200252.25   23.56  141.83 137         5.60
PDE   2000 1015180730.45   -6.86  129.30 186         5.60
PDE   2000 1017103258.54  -30.53 -178.33  59         5.50
PDE   2000 1017200036.82   15.52  -92.07 180         5.80
PDE   2000 1018024318.08  -10.53   66.74  10         5.50
PDE   2000 1020194724.13   -4.62 -106.04  10         5.50
PDE   2000 1021052514.86  -17.29 -175.18 291         6.30
PDE   2000 1021113559.13  -47.35  -12.40  10         6.00
PDE   2000 1021142409.38    1.67  -90.91  10         5.60
PDE   2000 1021155247.12    1.83  -90.58  10         5.90
PDE   2000 1021223032.47   13.68  120.73 151         5.90
PDE   2000 1022012144.29    7.11  126.75  82         5.60
PDE   2000 1022113724.71  -57.24  -25.42  33         5.50
PDE   2000 1022202639.40  -15.23  167.70 142         5.70
PDE   2000 1023230411.81   -4.05  127.39  33         5.70
PDE   2000 1025052638.89  -34.60 -109.65  10         6.00
PDE   2000 1025093223.97   -6.55  105.63  38         6.80
PDE   2000 1025190017.49  -34.68 -109.46  10         6.10
PDE   2000 1026140837.31  -34.57 -109.37  10         5.50
PDE   2000 1026224405.93   -6.94  129.00 158         5.50
PDE   2000 1027000853.54   54.71   94.98  33         5.70
PDE   2000 1027042151.60   26.27  140.46 388         6.30
PDE   2000 1027091005.13   -1.60  -24.58  10         5.80
PDE   2000 1027190252.87   17.60  -61.19  37         5.60
PDE   2000 1028041235.80   18.30  146.48  51         5.70
PDE   2000 1029083655.19   -5.21  153.96  33         5.60
PDE   2000 1029083708.77   -4.77  153.95  50         7.00
PDE   2000 1029123050.23  -15.14 -173.42  33         5.80
PDE   2000 1029220356.81   47.78  155.65  49         5.70
PDE   2000 1030010326.64    0.82  -25.59  10         5.60
PDE   2000 1030030710.06   17.64  -61.19  33         5.80
PDE   2000 1030120130.76   -9.71  119.07  33         6.00
PDE   2000 1030164251.71   34.30  136.21  34         5.50
PDE   2000 1030202846.08  -10.51  165.76 108         5.60
PDE   2000 1030211219.49   -2.45  140.07  33         5.50
PDE   2000 1031180936.26  -17.96 -175.26  33         5.70
PDE   2000 1031184320.92  -17.87 -175.31  33         6.20
PDE   2000 1101042745.51   -7.95  -74.42 150         5.90
PDE   2000 1101103555.03  -45.07  167.01  24         6.30
PDE   2000 1104123841.30    5.76  125.77 133         5.80
PDE   2000 1105044534.54   -6.08  102.68  33         5.80
PDE   2000 1105124704.53    9.94   92.98  33         5.60
PDE   2000 1106114026.84   56.15 -153.46  20         5.90
PDE   2000 1107001804.91  -55.63  -29.88  10         6.80
PDE   2000 1107010149.26   -5.54  151.59  33         6.00
PDE   2000 1107075009.67   -5.43  154.02  90         6.20
PDE   2000 1107163138.01  -55.14  -29.62  33         5.50
PDE   2000 1108065958.86    7.04  -77.83  17         6.50
PDE   2000 1108183621.70   23.25  124.15  14         5.70
PDE   2000 1109003244.84   -2.46  140.00  33         5.50
PDE   2000 1109014642.70    5.74  127.17  63         5.70
PDE   2000 1109054554.10  -15.43 -173.42  53         5.90
PDE   2000 1110201053.37   36.60    4.77  10         5.80
PDE   2000 1112032957.66  -55.36  -29.90  33         5.50
PDE   2000 1112114915.15  -45.06  167.15  33         5.50
PDE   2000 1113060303.52   -5.39  154.18  84         5.70
PDE   2000 1113064611.28   -8.18  -79.93  33         5.80
PDE   2000 1113085649.03   21.69   92.91  33         5.50
PDE   2000 1113155721.61   42.49  144.76  33         6.00
PDE   2000 1113231728.06  -21.26 -179.23 628         5.60
PDE   2000 1114035259.15   42.52  144.79  33         5.60
PDE   2000 1115092340.77   17.34  119.79  54         5.50
PDE   2000 1115123621.80  -21.66  170.44 200         5.90
PDE   2000 1115150538.17   38.40   42.92  65         5.60
PDE   2000 1115192714.35  -14.60  166.66  33         5.70
PDE   2000 1116045456.74   -3.98  152.17  33         8.20
PDE   2000 1116051118.08   -5.32  153.47  33         5.80
PDE   2000 1116051632.85  -14.63  166.70  33         5.70
PDE   2000 1116051815.46  -14.64  166.86  33         5.80
PDE   2000 1116052122.41   -5.07  153.24  33         6.00
PDE   2000 1116054734.21   -5.14  153.21  33         5.60
PDE   2000 1116055151.14   -4.50  153.70  33         5.80
PDE   2000 1116073639.58   -4.92  153.22  33         5.50
PDE   2000 1116074216.93   -5.23  153.10  30         7.80
PDE   2000 1116074532.94   -4.83  153.23  33         6.50
PDE   2000 1116075348.57   -4.99  153.13  33         5.50
PDE   2000 1116075835.80   -4.93  153.07  33         5.70
PDE   2000 1116092313.05   -5.00  153.32  33         5.60
PDE   2000 1116092543.28   -3.97  152.28  33         5.50
PDE   2000 1116105558.12   -4.77  153.22  33         5.50
PDE   2000 1116110541.64   -5.29  152.97  33         6.20
